,run,epoch,loss,epoch_duration,run duration,learning_rate,num_epoch
0,1,1,0.34640648316163275,311.6878499984741,311.6878499984741,0.001,30
1,1,2,0.3073469970212688,281.36375665664673,593.0516066551208,0.001,30
2,1,3,0.2843067672487999,281.35159182548523,874.4051933288574,0.001,30
3,1,4,0.262473027402949,313.7721195220947,1188.1783075332642,0.001,30
4,1,5,0.24960405443469802,322.57849383354187,1510.7587583065033,0.001,30
5,1,6,0.2429717063722718,285.3591592311859,1796.1189160346985,0.001,30
6,1,7,0.2385006025987899,282.67446970939636,2078.7944099903107,0.001,30
7,1,8,0.2350124793130875,282.3470115661621,2361.141421556473,0.001,30
8,1,9,0.2323460200661054,284.7596945762634,2645.901116132736,0.001,30
9,1,10,0.22989780813204272,283.4197919368744,2929.3209080696106,0.001,30
10,1,11,0.2276044337777421,284.1841161251068,3213.5070033073425,0.001,30
11,1,12,0.22547060043536246,284.37958693504333,3497.887588262558,0.001,30
12,1,13,0.22429804321718477,283.78157591819763,3781.6701169013977,0.001,30
13,1,14,0.2228125218885936,283.0633704662323,4064.734481573105,0.001,30
14,1,15,0.22136201032452166,285.71962308883667,4350.4541046619415,0.001,30
15,1,16,0.22051734681285562,284.51387882232666,4634.967983484268,0.001,30
16,1,17,0.21907845191428407,282.0513234138489,4917.020304918289,0.001,30
17,1,18,0.21802221246189363,279.33098816871643,5196.352290868759,0.001,30
18,1,19,0.2170853593556713,294.19727778434753,5490.549568653107,0.001,30
19,1,20,0.2160824701736962,283.44052243232727,5773.990091085434,0.001,30
20,1,21,0.21501811046618968,283.37333703041077,6057.3653881549835,0.001,30
21,1,22,0.21363393338360187,283.3178114891052,6340.684278011322,0.001,30
22,1,23,0.21266616587453183,283.794073343277,6624.478351354599,0.001,30
23,1,24,0.21279000044090762,290.8632197380066,6915.341571092606,0.001,30
24,1,25,0.21113169407435056,331.0725522041321,7246.414123296738,0.001,30
25,1,26,0.210674267951473,328.6883578300476,7575.1033680438995,0.001,30
26,1,27,0.21032564805835366,328.96255111694336,7904.067870140076,0.001,30
27,1,28,0.21016000593007203,293.2961633205414,8197.364949703217,0.001,30
28,1,29,0.2089433417163996,287.87442541122437,8485.239375114441,0.001,30
29,1,30,0.20836510513502632,288.09384775161743,8773.334220647812,0.001,30
